Category 1,Category 2,Category 3,Table Name,Custom Name
Engine Diagnostic,P16CB,MIL,c_err_clas_PWM_CWP_FB_READY_1,P16CB MIL Heater support pump Supply voltage
Engine Diagnostic,P1723,DTC,c_err_clas_2_CLU_SWI_2_SCP_0,P1723 DTC Signal for starter lock Open circuit
Engine Diagnostic,P1723,DTC,c_err_clas_2_CLU_SWI_2_SCP_1,P1723 DTC Signal for starter lock Open circuit
Engine Diagnostic,P1723,MIL,c_err_clas_CLU_SWI_2_SCP_0,P1723 MIL Signal for starter lock Open circuit
Engine Diagnostic,P1723,MIL,c_err_clas_CLU_SWI_2_SCP_1,P1723 MIL Signal for starter lock Open circuit
Engine Diagnostic,P1724,DTC,c_err_clas_2_CLU_SWI_2_SCG,P1724 DTC Signal for starter lock Short circuit to ground
Engine Diagnostic,P1724,MIL,c_err_clas_CLU_SWI_2_SCG,P1724 MIL Signal for starter lock Short circuit to ground
Engine Diagnostic,P1729,DTC,c_err_clas_2_NEUT_GEAR_ST_RLS,P1729 DTC Signal for starter lock Short circuit to B+
Engine Diagnostic,P1729,MIL,c_err_clas_NEUT_GEAR_ST_RLS,P1729 MIL Signal for starter lock Short circuit to B+
Engine Diagnostic,P1743,DTC,c_err_clas_2_CluProt_errCluEve_VW,P1743 DTC Clutch slip monitoring Signal too high
Engine Diagnostic,P1743,DTC,c_err_clas_2_CluProt_errCluSpor_VW,P1743 DTC Clutch slip monitoring Signal too high
Engine Diagnostic,P1743,MIL,c_err_clas_CluProt_errCluEve_VW,P1743 MIL Clutch slip monitoring Signal too high
Engine Diagnostic,P1743,MIL,c_err_clas_CluProt_errCluSpor_VW,P1743 MIL Clutch slip monitoring Signal too high
Engine Diagnostic,P181B,DTC,c_err_clas_2_TOUT_NEUT_GEAR,P181B DTC Gear recognition sensor Electrical error
Engine Diagnostic,P181B,MIL,c_err_clas_TOUT_NEUT_GEAR,P181B MIL Gear recognition sensor Electrical error
Engine Diagnostic,P181C,DTC,c_err_clas_2_FRQ_NEUT_GEAR_H,P181C DTC Gear recognition sensor Implausible signal
Engine Diagnostic,P181C,DTC,c_err_clas_2_FRQ_NEUT_GEAR_L,P181C DTC Gear recognition sensor Implausible signal
Engine Diagnostic,P181C,MIL,c_err_clas_FRQ_NEUT_GEAR_H,P181C MIL Gear recognition sensor Implausible signal
Engine Diagnostic,P181C,MIL,c_err_clas_FRQ_NEUT_GEAR_L,P181C MIL Gear recognition sensor Implausible signal
Engine Diagnostic,P181D,DTC,c_err_clas_2_GEAR_SENS_PLAUS_CUS,P181D DTC Gear recognition sensor Error
Engine Diagnostic,P181D,MIL,c_err_clas_GEAR_SENS_PLAUS_CUS,P181D MIL Gear recognition sensor Error
Engine Diagnostic,P181E,DTC,c_err_clas_2_GEAR_SIG_PLAUS_CUS,P181E DTC Gear recognition sensor Gear position implausible
Engine Diagnostic,P181E,MIL,c_err_clas_GEAR_SIG_PLAUS_CUS,P181E MIL Gear recognition sensor Gear position implausible
Engine Diagnostic,P1868,DTC,c_err_clas_2_ATB_SCP_2,P1868 DTC Left Transmission Mount Valve Short circuit to B+
Engine Diagnostic,P1868,MIL,c_err_clas_ATB_SCP_2,P1868 MIL Left Transmission Mount Valve Short circuit to B+
Engine Diagnostic,P1869,DTC,c_err_clas_2_ATB_SCG_2,P1869 DTC Left Transmission Mount Valve Short circuit to ground
Engine Diagnostic,P1869,MIL,c_err_clas_ATB_SCG_2,P1869 MIL Left Transmission Mount Valve Short circuit to ground
Engine Diagnostic,P1870,DTC,c_err_clas_2_ATB_OC_2,P1870 DTC Left Transmission Mount Valve Open circuit
Engine Diagnostic,P1870,MIL,c_err_clas_ATB_OC_2,P1870 MIL Left Transmission Mount Valve Open circuit
Engine Diagnostic,P1871,DTC,c_err_clas_2_ATB_SCP_1,P1871 DTC Right Transmission Mount Valve Short circuit to B+
Engine Diagnostic,P1871,MIL,c_err_clas_ATB_SCP_1,P1871 MIL Right Transmission Mount Valve Short circuit to B+
Engine Diagnostic,P1872,DTC,c_err_clas_2_ATB_SCG_1,P1872 DTC Right Transmission Mount Valve Short circuit to ground
Engine Diagnostic,P1872,MIL,c_err_clas_ATB_SCG_1,P1872 MIL Right Transmission Mount Valve Short circuit to ground
Engine Diagnostic,P1873,DTC,c_err_clas_2_ATB_OC_1,P1873 DTC Right Transmission Mount Valve Open circuit
Engine Diagnostic,P1873,MIL,c_err_clas_ATB_OC_1,P1873 MIL Right Transmission Mount Valve Open circuit
Engine Diagnostic,P1888,DTC,c_err_clas_2_COC_EPC_SCP_INTER_HEAT,P1888 DTC Coolant shut-off valve Short circuit to B+
Engine Diagnostic,P1888,MIL,c_err_clas_COC_EPC_SCP_INTER_HEAT,P1888 MIL Coolant shut-off valve Short circuit to B+
Engine Diagnostic,P1889,DTC,c_err_clas_2_COC_EPC_OC_INTER_HEAT,P1889 DTC Coolant shut-off valve Short circuit to ground/open circuit
Engine Diagnostic,P1889,DTC,c_err_clas_2_COC_EPC_SCG_INTER_HEAT,P1889 DTC Coolant shut-off valve Short circuit to ground/open circuit
Engine Diagnostic,P1889,MIL,c_err_clas_COC_EPC_OC_INTER_HEAT,P1889 MIL Coolant shut-off valve Short circuit to ground/open circuit
Engine Diagnostic,P1889,MIL,c_err_clas_COC_EPC_SCG_INTER_HEAT,P1889 MIL Coolant shut-off valve Short circuit to ground/open circuit
Engine Diagnostic,P18A8,DTC,c_err_clas_2_PWM_CWP_FB_READY_0,P18A8 DTC Coolant pump for transmission Communication error
Engine Diagnostic,P18A8,MIL,c_err_clas_PWM_CWP_FB_READY_0,P18A8 MIL Coolant pump for transmission Communication error
Engine Diagnostic,P191A,DTC,c_err_clas_2_CRK_LOSS_DET,P191A DTC Loss of crankshaft synchronization
Engine Diagnostic,P191A,MIL,c_err_clas_CRK_LOSS_DET,P191A MIL Loss of crankshaft synchronization
Engine Diagnostic,P193E,DTC,c_err_clas_2_EX_SYS,P193E DTC Exhaust back pressure too high
Engine Diagnostic,P193E,MIL,c_err_clas_EX_SYS,P193E MIL Exhaust back pressure too high
Engine Diagnostic,P1944,DTC,c_err_clas_2_ECF_FB_1_1,P1944 DTC Coolant fan control module 1 Excess temp.
Engine Diagnostic,P1944,MIL,c_err_clas_ECF_FB_1_1,P1944 MIL Coolant fan control module 1 Excess temp.
Engine Diagnostic,P1945,DTC,c_err_clas_2_ECF_FB_1_3,"P1945 DTC ""Coolant Fan Control (FC) Control Module 1 DTC  fan activation Short circuit"""
Engine Diagnostic,P1945,MIL,c_err_clas_ECF_FB_1_3,"P1945 MIL ""Coolant Fan Control (FC) Control Module 1 MIL  fan activation Short circuit"""
Engine Diagnostic,P1946,DTC,c_err_clas_2_ECF_FB_1_4,P1946 DTC Coolant fan control module 1 Faulty/open circuit in voltage supply
Engine Diagnostic,P1946,MIL,c_err_clas_ECF_FB_1_4,P1946 MIL Coolant fan control module 1 Faulty/open circuit in voltage supply
Engine Diagnostic,P1947,DTC,c_err_clas_2_ECF_FB_2_1,P1947 DTC Coolant fan control module 2 Excess temp.
Engine Diagnostic,P1947,MIL,c_err_clas_ECF_FB_2_1,P1947 MIL Coolant fan control module 2 Excess temp.
Engine Diagnostic,P1948,DTC,c_err_clas_2_ECF_FB_2_3,"P1948 DTC ""Coolant Fan Control (FC) Control Module 2 DTC  fan activation Short circuit"""
Engine Diagnostic,P1948,MIL,c_err_clas_ECF_FB_2_3,"P1948 MIL ""Coolant Fan Control (FC) Control Module 2 MIL  fan activation Short circuit"""
Engine Diagnostic,P1949,DTC,c_err_clas_2_ECF_FB_2_4,P1949 DTC Coolant fan control module 2 Faulty/open circuit in voltage supply
Engine Diagnostic,P1949,MIL,c_err_clas_ECF_FB_2_4,P1949 MIL Coolant fan control module 2 Faulty/open circuit in voltage supply
Engine Diagnostic,P194A,DTC,c_err_clas_2_PWM_CWP_FB_0_0,P194A DTC Coolant pump RPM too High
Engine Diagnostic,P194A,MIL,c_err_clas_PWM_CWP_FB_0_0,P194A MIL Coolant pump RPM too High
Engine Diagnostic,P194B,DTC,c_err_clas_2_PWM_CWP_FB_0_1,P194B DTC Coolant pump locked
Engine Diagnostic,P194B,MIL,c_err_clas_PWM_CWP_FB_0_1,P194B MIL Coolant pump locked
Engine Diagnostic,P194C,DTC,c_err_clas_2_PWM_CWP_FB_0_2,P194C DTC Coolant pump Overheated
Engine Diagnostic,P194C,MIL,c_err_clas_PWM_CWP_FB_0_2,P194C MIL Coolant pump Overheated
Engine Diagnostic,P194D,DTC,c_err_clas_2_PWM_CWP_FB_1_3,P194D DTC Coolant pump Engine speed too low
Engine Diagnostic,P194D,MIL,c_err_clas_PWM_CWP_FB_1_3,P194D MIL Coolant pump Engine speed too low
Engine Diagnostic,P1950,DTC,c_err_clas_2_ECF_FB_1_2,P1950 DTC Coolant fan for coolant difficulty of movement/blocked
Engine Diagnostic,P1950,MIL,c_err_clas_ECF_FB_1_2,P1950 MIL Coolant fan for coolant difficulty of movement/blocked
Engine Diagnostic,P1951,DTC,c_err_clas_2_ECF_FB_2_2,P1951 DTC Coolant fan 2 difficulty of movement/blocked
Engine Diagnostic,P1951,MIL,c_err_clas_ECF_FB_2_2,P1951 MIL Coolant fan 2 difficulty of movement/blocked
Engine Diagnostic,P1987,DTC,c_err_clas_2_VLCAvl_bBrkOverHeat_VW,P1987 DTC Function restriction due to brake temperature
Engine Diagnostic,P1987,MIL,c_err_clas_VLCAvl_bBrkOverHeat_VW,P1987 MIL Function restriction due to brake temperature
Engine Diagnostic,P19A0,DTC,c_err_clas_2_COC_EPC_SCP_GB_HEAT,P19A0 DTC Transmission coolant valve Short circuit to B+
Engine Diagnostic,P19A0,MIL,c_err_clas_COC_EPC_SCP_GB_HEAT,P19A0 MIL Transmission coolant valve Short circuit to B+
Engine Diagnostic,P19A1,DTC,c_err_clas_2_COC_EPC_SCG_GB_HEAT,P19A1 DTC Transmission coolant valve Short circuit to ground
Engine Diagnostic,P19A1,MIL,c_err_clas_COC_EPC_SCG_GB_HEAT,P19A1 MIL Transmission coolant valve Short circuit to ground
Engine Diagnostic,P19A2,DTC,c_err_clas_2_COC_EPC_OC_GB_HEAT,P19A2 DTC Transmission coolant valve Open circuit
Engine Diagnostic,P19A2,MIL,c_err_clas_COC_EPC_OC_GB_HEAT,P19A2 MIL Transmission coolant valve Open circuit
Engine Diagnostic,P2004,DTC,c_err_clas_2_PORT_MEC_DOWN_1,P2004 DTC Intake Manifold Runner Control Bank 1 Stuck Open
Engine Diagnostic,P2004,MIL,c_err_clas_PORT_MEC_DOWN_1,P2004 MIL Intake Manifold Runner Control Bank 1 Stuck Open
Engine Diagnostic,P2006,DTC,c_err_clas_2_PORT_MEC_UP_1,P2006 DTC Intake Manifold Runner Control Bank 1 Stuck Closed
Engine Diagnostic,P2006,MIL,c_err_clas_PORT_MEC_UP_1,P2006 MIL Intake Manifold Runner Control Bank 1 Stuck Closed
Engine Diagnostic,P2008,DTC,c_err_clas_2_PORT_OC,P2008 DTC Intake Manifold Runner Bank 1 Control Circuit/Open
Engine Diagnostic,P2008,MIL,c_err_clas_PORT_OC,P2008 MIL Intake Manifold Runner Bank 1 Control Circuit/Open
Engine Diagnostic,P2009,DTC,c_err_clas_2_PORT_SCG,P2009 DTC Intake Manifold Runner Bank 1 Control Circuit Low
Engine Diagnostic,P2009,MIL,c_err_clas_PORT_SCG,P2009 MIL Intake Manifold Runner Bank 1 Control Circuit Low
Engine Diagnostic,P200A,DTC,c_err_clas_2_PORT_MEC_DOWN_OVER_1,P200A DTC Intake Manifold Runner Bank 1 Performance
Engine Diagnostic,P200A,DTC,c_err_clas_2_PORT_MEC_UP_OVER_1,P200A DTC Intake Manifold Runner Bank 1 Performance
Engine Diagnostic,P200A,MIL,c_err_clas_PORT_MEC_DOWN_OVER_1,P200A MIL Intake Manifold Runner Bank 1 Performance
Engine Diagnostic,P200A,MIL,c_err_clas_PORT_MEC_UP_OVER_1,P200A MIL Intake Manifold Runner Bank 1 Performance
Engine Diagnostic,P2010,DTC,c_err_clas_2_PORT_SCP,P2010 DTC Intake Manifold Runner Bank 1 Control Circuit High
Engine Diagnostic,P2010,MIL,c_err_clas_PORT_SCP,P2010 MIL Intake Manifold Runner Bank 1 Control Circuit High
Engine Diagnostic,P2014,DTC,c_err_clas_2_PORT_FB_EL_L_1,P2014 DTC Intake Manifold Runner Position Sensor/Switch Circuit
Engine Diagnostic,P2014,MIL,c_err_clas_PORT_FB_EL_L_1,P2014 MIL Intake Manifold Runner Position Sensor/Switch Circuit
Engine Diagnostic,P2015,DTC,c_err_clas_2_PORT_AD_1,P2015 DTC Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance
Engine Diagnostic,P2015,MIL,c_err_clas_PORT_AD_1,P2015 MIL Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance
Engine Diagnostic,P2017,DTC,c_err_clas_2_PORT_FB_EL_H_1,P2017 DTC Intake Manifold Runner Position Sensor/Switch Circuit High
Engine Diagnostic,P2017,MIL,c_err_clas_PORT_FB_EL_H_1,P2017 MIL Intake Manifold Runner Position Sensor/Switch Circuit High
Engine Diagnostic,P2024,DTC,c_err_clas_2_SMT_EL_NVLD_OC,P2024 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Circuit
Engine Diagnostic,P2024,MIL,c_err_clas_SMT_EL_NVLD_OC,P2024 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Circuit
Engine Diagnostic,P2025,DTC,c_err_clas_2_RESP_REP_COMC_NVLD,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,DTC,c_err_clas_2_SMT_RST_NVLD,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,DTC,c_err_clas_2_T_SMT_NVLD,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,DTC,c_err_clas_2_TAM_SMT_CHK,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,DTC,c_err_clas_2_TAM_SMT_ORNG_H,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,DTC,c_err_clas_2_TAM_SMT_ORNG_L,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,DTC,c_err_clas_2_TAM_SMT_PLAUS,P2025 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_RESP_REP_COMC_NVLD,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_SMT_RST_NVLD,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_T_SMT_NVLD,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_TAM_SMT_CHK,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_TAM_SMT_ORNG_H,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_TAM_SMT_ORNG_L,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2025,MIL,c_err_clas_TAM_SMT_PLAUS,P2025 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Performance
Engine Diagnostic,P2026,DTC,c_err_clas_2_SMT_EL_NVLD_SCG,P2026 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Circuit Low Voltage
Engine Diagnostic,P2026,MIL,c_err_clas_SMT_EL_NVLD_SCG,P2026 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Circuit Low Voltage
Engine Diagnostic,P2027,DTC,c_err_clas_2_SMT_EL_NVLD_SCP,P2027 DTC Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Circuit High Voltage
Engine Diagnostic,P2027,MIL,c_err_clas_SMT_EL_NVLD_SCP,P2027 MIL Evaporative Emissions (EVAP) Fuel Vapor Temperature Sensor Circuit High Voltage
Engine Diagnostic,P2067,DTC,c_err_clas_2_FTL_SENS_EL_PLAUS_1,"P2067 DTC ""Fuel Level Sensor """"B"""" Circuit Low"""
Engine Diagnostic,P2067,DTC,c_err_clas_2_FTL_SENS_EL_SCG_1,"P2067 DTC ""Fuel Level Sensor """"B"""" Circuit Low"""
Engine Diagnostic,P2067,MIL,c_err_clas_FTL_SENS_EL_PLAUS_1,"P2067 MIL ""Fuel Level Sensor """"B"""" Circuit Low"""
Engine Diagnostic,P2067,MIL,c_err_clas_FTL_SENS_EL_SCG_1,"P2067 MIL ""Fuel Level Sensor """"B"""" Circuit Low"""
Engine Diagnostic,P2068,DTC,c_err_clas_2_FTL_SENS_EL_SCP_OC_1,"P2068 DTC ""Fuel Level Sensor """"B"""" Circuit High"""
Engine Diagnostic,P2068,MIL,c_err_clas_FTL_SENS_EL_SCP_OC_1,"P2068 MIL ""Fuel Level Sensor """"B"""" Circuit High"""
Engine Diagnostic,P2091,DTC,c_err_clas_2_SLV_SCP_VCP_EX_1,P2091 DTC B Camshaft Position Actuator Control Circuit(Bank1) High
Engine Diagnostic,P2091,MIL,c_err_clas_SLV_SCP_VCP_EX_1,P2091 MIL B Camshaft Position Actuator Control Circuit(Bank1) High
Engine Diagnostic,P2096,DTC,c_err_clas_2_LAM_ADJ_DIAG_MIN_1,P2096 DTC Post Catalyst Fuel Trim System Bank1 Too Lean
Engine Diagnostic,P2096,MIL,c_err_clas_LAM_ADJ_DIAG_MIN_1,P2096 MIL Post Catalyst Fuel Trim System Bank1 Too Lean
Engine Diagnostic,P2097,DTC,c_err_clas_2_LAM_ADJ_DIAG_MAX_1,P2097 DTC Post Catalyst Fuel Trim System Bank 1 Too Rich
Engine Diagnostic,P2097,MIL,c_err_clas_LAM_ADJ_DIAG_MAX_1,P2097 MIL Post Catalyst Fuel Trim System Bank 1 Too Rich
Engine Diagnostic,P2100,DTC,c_err_clas_2_ETC_DR_OC,P2100 DTC Throttle Actuator Control Motor Circuit/Open
Engine Diagnostic,P2100,MIL,c_err_clas_ETC_DR_OC,P2100 MIL Throttle Actuator Control Motor Circuit/Open
Engine Diagnostic,P2101,DTC,c_err_clas_2_ETC_DR_OHP,P2101 DTC Throttle Actuator Control Motor Circuit Range/performance
Engine Diagnostic,P2101,MIL,c_err_clas_ETC_DR_OHP,P2101 MIL Throttle Actuator Control Motor Circuit Range/performance
Engine Diagnostic,P2103,DTC,c_err_clas_2_ETC_DR_SC,"P2103 DTC ""Throttle Actuator """"A"""" Control Motor Circuit High"""
Engine Diagnostic,P2103,MIL,c_err_clas_ETC_DR_SC,"P2103 MIL ""Throttle Actuator """"A"""" Control Motor Circuit High"""
Engine Diagnostic,P2112,DTC,c_err_clas_2_TPS_JAM_CLOSE,P2112 DTC Throttle Actuator Control System - Stuck closed
Engine Diagnostic,P2112,MIL,c_err_clas_TPS_JAM_CLOSE,P2112 MIL Throttle Actuator Control System - Stuck closed
Engine Diagnostic,P2121,DTC,c_err_clas_2_SENT_SIG_1,"P2121 DTC ""Throttle/Pedal Position Sensor/Switch """"D"""" Circuit Range/Performance"""
Engine Diagnostic,P2121,MIL,c_err_clas_SENT_SIG_1,"P2121 MIL ""Throttle/Pedal Position Sensor/Switch """"D"""" Circuit Range/Performance"""
Engine Diagnostic,P2122,DTC,c_err_clas_2_PVS_L_1,P2122 DTC Throttle/Pedal Pos. Sens./Switch D Circuit Low Input
Engine Diagnostic,P2122,MIL,c_err_clas_PVS_L_1,P2122 MIL Throttle/Pedal Pos. Sens./Switch D Circuit Low Input
Engine Diagnostic,P2123,DTC,c_err_clas_2_PVS_H_1,P2123 DTC Throttle/Pedal Pos. Sens./Switch D Circuit High Input
Engine Diagnostic,P2123,MIL,c_err_clas_PVS_H_1,P2123 MIL Throttle/Pedal Pos. Sens./Switch D Circuit High Input
Engine Diagnostic,P2126,DTC,c_err_clas_2_SENT_SIG_2,"P2126 DTC ""Throttle/Pedal Position Sensor/Switch """"E"""" Circuit Range/Performance"""
Engine Diagnostic,P2126,MIL,c_err_clas_SENT_SIG_2,"P2126 MIL ""Throttle/Pedal Position Sensor/Switch """"E"""" Circuit Range/Performance"""
Engine Diagnostic,P2127,DTC,c_err_clas_2_PVS_L_2,P2127 DTC Throttle/Pedal Pos. Sens./Switch E Circuit Low Input
Engine Diagnostic,P2127,MIL,c_err_clas_PVS_L_2,P2127 MIL Throttle/Pedal Pos. Sens./Switch E Circuit Low Input
Engine Diagnostic,P2128,DTC,c_err_clas_2_PVS_H_2,P2128 DTC Throttle/Pedal Pos. Sens./Switch E Circuit High Input
Engine Diagnostic,P2128,MIL,c_err_clas_PVS_H_2,P2128 MIL Throttle/Pedal Pos. Sens./Switch E Circuit High Input
Engine Diagnostic,P2138,DTC,c_err_clas_2_PVS_DRIFT,P2138 DTC Throttle/Pedal Position Sensor/Switch D/E Voltage Correlation
Engine Diagnostic,P2138,DTC,c_err_clas_2_PVS_MOVE,P2138 DTC Throttle/Pedal Position Sensor/Switch D/E Voltage Correlation
Engine Diagnostic,P2138,DTC,c_err_clas_2_PVS_RATIO,P2138 DTC Throttle/Pedal Position Sensor/Switch D/E Voltage Correlation
Engine Diagnostic,P2138,MIL,c_err_clas_PVS_DRIFT,P2138 MIL Throttle/Pedal Position Sensor/Switch D/E Voltage Correlation
Engine Diagnostic,P2138,MIL,c_err_clas_PVS_MOVE,P2138 MIL Throttle/Pedal Position Sensor/Switch D/E Voltage Correlation
Engine Diagnostic,P2138,MIL,c_err_clas_PVS_RATIO,P2138 MIL Throttle/Pedal Position Sensor/Switch D/E Voltage Correlation
Engine Diagnostic,P2159,DTC,c_err_clas_2_VS_ICL_EL,"P2159 DTC ""Vehicle Speed Sensor """"B"""" Range/Performance"""
Engine Diagnostic,P2159,MIL,c_err_clas_VS_ICL_EL,"P2159 MIL ""Vehicle Speed Sensor """"B"""" Range/Performance"""
Engine Diagnostic,P2177,DTC,c_err_clas_2_FSD_FAC_MAX_1,"P2177 DTC ""System too lean off idle DTC  Bank 1"""
Engine Diagnostic,P2177,MIL,c_err_clas_FSD_FAC_MAX_1,"P2177 MIL ""System too lean off idle MIL  Bank 1"""
Engine Diagnostic,P2178,DTC,c_err_clas_2_FSD_FAC_MIN_1,"P2178 DTC ""System too rich off idle DTC  Bank 1"""
Engine Diagnostic,P2178,MIL,c_err_clas_FSD_FAC_MIN_1,"P2178 MIL ""System too rich off idle MIL  Bank 1"""
Engine Diagnostic,P2181,DTC,c_err_clas_2_TH,P2181 DTC Cooling System Performance
Engine Diagnostic,P2181,DTC,c_err_clas_2_TH_AUX,P2181 DTC Cooling System Performance
Engine Diagnostic,P2181,MIL,c_err_clas_TH,P2181 MIL Cooling System Performance
Engine Diagnostic,P2181,MIL,c_err_clas_TH_AUX,P2181 MIL Cooling System Performance
Engine Diagnostic,P2183,DTC,c_err_clas_2_TEMP_CST_PLAUS_TCR,P2183 DTC Engine Coolant Temperature Sensor 2 Circuit Range/Performance
Engine Diagnostic,P2183,MIL,c_err_clas_TEMP_CST_PLAUS_TCR,P2183 MIL Engine Coolant Temperature Sensor 2 Circuit Range/Performance
Engine Diagnostic,P2184,DTC,c_err_clas_2_LTS_EL_L_TCR,P2184 DTC Engine Coolant Temperature Sensor 2 Circuit Low
Engine Diagnostic,P2184,MIL,c_err_clas_LTS_EL_L_TCR,P2184 MIL Engine Coolant Temperature Sensor 2 Circuit Low
Engine Diagnostic,P2185,DTC,c_err_clas_2_LTS_EL_H_TCR,P2185 DTC Engine Coolant Temperature Sensor 2 Circuit High
Engine Diagnostic,P2185,MIL,c_err_clas_LTS_EL_H_TCR,P2185 MIL Engine Coolant Temperature Sensor 2 Circuit High
Engine Diagnostic,P2187,DTC,c_err_clas_2_FSD_MAX_1,"P2187 DTC ""System too lean at idle DTC  Bank 1"""
Engine Diagnostic,P2187,MIL,c_err_clas_FSD_MAX_1,"P2187 MIL ""System too lean at idle MIL  Bank 1"""
Engine Diagnostic,P2188,DTC,c_err_clas_2_FSD_MIN_1,"P2188 DTC ""System too rich at idle DTC  Bank 1"""
Engine Diagnostic,P2188,MIL,c_err_clas_FSD_MIN_1,"P2188 MIL ""System too rich at idle MIL  Bank 1"""
Engine Diagnostic,P2195,DTC,c_err_clas_2_SHIFT_AFL_LSL_UP_1,P2195 DTC O2 Sensor Signal Stuck Lean Bank 1 Sensor 1
Engine Diagnostic,P2195,MIL,c_err_clas_SHIFT_AFL_LSL_UP_1,P2195 MIL O2 Sensor Signal Stuck Lean Bank 1 Sensor 1
Engine Diagnostic,P2196,DTC,c_err_clas_2_SHIFT_AFR_LSL_UP_1,P2196 DTC O2 Sensor Signal Stuck Rich Bank 1 Sensor 1
Engine Diagnostic,P2196,MIL,c_err_clas_SHIFT_AFR_LSL_UP_1,P2196 MIL O2 Sensor Signal Stuck Rich Bank 1 Sensor 1
Engine Diagnostic,P219C,DTC,c_err_clas_2_BAL_HOM_AD_MAX_0,P219C DTC Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,DTC,c_err_clas_2_BAL_HOM_AD_MAX_PRE_0,P219C DTC Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,DTC,c_err_clas_2_BAL_HOM_AD_MIN_0,P219C DTC Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,DTC,c_err_clas_2_BAL_HOM_AD_MIN_PRE_0,P219C DTC Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,MIL,c_err_clas_BAL_HOM_AD_MAX_0,P219C MIL Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,MIL,c_err_clas_BAL_HOM_AD_MAX_PRE_0,P219C MIL Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,MIL,c_err_clas_BAL_HOM_AD_MIN_0,P219C MIL Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219C,MIL,c_err_clas_BAL_HOM_AD_MIN_PRE_0,P219C MIL Cylinder 1 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,DTC,c_err_clas_2_BAL_HOM_AD_MAX_3,P219D DTC Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,DTC,c_err_clas_2_BAL_HOM_AD_MAX_PRE_3,P219D DTC Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,DTC,c_err_clas_2_BAL_HOM_AD_MIN_3,P219D DTC Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,DTC,c_err_clas_2_BAL_HOM_AD_MIN_PRE_3,P219D DTC Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,MIL,c_err_clas_BAL_HOM_AD_MAX_3,P219D MIL Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,MIL,c_err_clas_BAL_HOM_AD_MAX_PRE_3,P219D MIL Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,MIL,c_err_clas_BAL_HOM_AD_MIN_3,P219D MIL Cylinder 2 Air-Fuel Ratio Imbalance
Engine Diagnostic,P219D,MIL,c_err_clas_BAL_HOM_AD_MIN_PRE_3,P219D MIL Cylinder 2 Air-Fuel Ratio Imbalance
